Stimulus_ID,Angle,Proximity,n_candidates,Candidates,Actor,path,label,annotator,list_id,Site,HeadTarget,face_x_min,face_y_min,face_x_max,face_y_max,option1_x,option1_y,option2_x,option2_y,option3_x,option3_y,option4_x,option4_y
100,front,3,2,doll+water,X,./stimuli/A_cropped/doll_bottle_X/3/front/IMG_0100.JPG,water,annotator1,18,Site0,-1,0.381911205,0.358478231,0.48807902,0.504950369,0.884652981,0.710431442,0.078201369,0.663049528,-1.0,-1.0,-1.0,-1.0
101,front,3,2,doll+water,X,./stimuli/A_cropped/doll_bottle_X/3/front/IMG_0101.JPG,water,annotator1,18,Site0,-1,0.389731342,0.363526814,0.495899157,0.505816546,0.890518084,0.664965758,0.099706745,0.627366725,-1.0,-1.0,-1.0,-1.0
102,left,3,2,doll+water,X,./stimuli/A_cropped/doll_bottle_X/3/left/IMG_0094.JPG,doll,annotator1,5,Site0,-1,0.483537854,0.332236664,0.607240134,0.512338116,0.170356698,0.769305963,0.170356698,0.500488759,-1.0,-1.0,-1.0,-1.0
103,left,3,2,doll+water,X,./stimuli/A_cropped/doll_bottle_X/3/left/IMG_0095.JPG,doll,annotator1,4,Site0,-1,0.472221014,0.135217897,0.610622657,0.304664801,0.119585669,0.594330401,0.150056905,0.335288368,-1.0,-1.0,-1.0,-1.0
104,left,3,2,doll+water,X,./stimuli/A_cropped/doll_bottle_X/3/left/IMG_0096.JPG,water,annotator1,2,Site0,-1,0.46812914,0.398663975,0.55238167,0.541707481,0.109806267,0.810361681,0.154734706,0.548387097,-1.0,-1.0,-1.0,-1.0
105,left,3,2,doll+water,X,./stimuli/A_cropped/doll_bottle_X/3/left/IMG_0097.JPG,water,annotator1,6,Site0,-1,0.474437368,0.145955059,0.573284585,0.293927639,0.14987669,0.579667644,0.166433286,0.335288368,-1.0,-1.0,-1.0,-1.0
106,right,3,2,doll+water,X,./stimuli/A_cropped/doll_bottle_X/3/right/IMG_0102.JPG,doll,annotator1,15,Site0,-1,0.283749081,0.202562455,0.378748931,0.40740822,0.749280959,0.440860215,0.856051025,0.769305963,-1.0,-1.0,-1.0,-1.0
107,right,3,2,doll+water,X,./stimuli/A_cropped/doll_bottle_X/3/right/IMG_0103.JPG,doll,annotator1,19,Site0,-1,0.276194362,0.235141422,0.408067612,0.406335313,0.788856305,0.441848103,0.884652981,0.764807398,-1.0,-1.0,-1.0,-1.0
108,right,3,2,doll+water,X,./stimuli/A_cropped/doll_bottle_X/3/right/IMG_0104.JPG,water,annotator1,19,Site0,-1,0.19232043,0.196364655,0.353049887,0.439021464,0.775858463,0.405669599,0.867344518,0.769305963,-1.0,-1.0,-1.0,-1.0
109,right,3,2,doll+water,X,./stimuli/A_cropped/doll_bottle_X/3/right/IMG_0105.JPG,water,annotator1,11,Site0,-1,0.2176302,0.217771791,0.372790132,0.432938012,0.788856305,0.442731553,0.866080156,0.760784415,-1.0,-1.0,-1.0,-1.0
110,front,1,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/1/front/IMG_0401.jpeg,doll,annotator1,7,Site0,-1,0.435137242,0.134732899,0.606895994,0.356366777,0.744868035,0.73136031,0.1485826,0.83387925,-1.0,-1.0,-1.0,-1.0
111,front,1,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/1/front/IMG_0402.jpeg,doll,annotator1,4,Site0,-1,0.463223956,0.143676605,0.643325408,0.371399859,0.788856305,0.761441163,0.1485826,0.879113411,-1.0,-1.0,-1.0,-1.0
112,front,1,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/1/front/IMG_0403.jpeg,doll,annotator1,0,Site0,-1,0.428759768,0.132289244,0.611318434,0.362387631,0.744868035,0.764167971,0.1485826,0.859095844,-1.0,-1.0,-1.0,-1.0
113,front,1,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/1/front/IMG_0404.jpeg,doll,annotator1,3,Site0,-1,0.449013991,0.179143104,0.624299792,0.38981057,0.744868035,0.759417901,0.172043011,0.878811588,-1.0,-1.0,-1.0,-1.0
114,front,1,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/1/front/IMG_0405.jpeg,coffee,annotator1,18,Site0,-1,0.493788268,0.154423173,0.66554702,0.364676796,0.788856305,0.751400301,0.188660802,0.864553249,-1.0,-1.0,-1.0,-1.0
115,front,1,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/1/front/IMG_0406.jpeg,coffee,annotator1,13,Site0,-1,0.438095426,0.216995753,0.592207605,0.41213647,0.716520039,0.765387202,0.172043011,0.848230394,-1.0,-1.0,-1.0,-1.0
116,front,1,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/1/front/IMG_0407.jpeg,coffee,annotator1,5,Site0,-1,0.471741398,0.215464268,0.629486987,0.408191646,0.732639546,0.769305963,0.204208801,0.853372434,-1.0,-1.0,-1.0,-1.0
117,front,1,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/1/front/IMG_0408.jpeg,coffee,annotator1,15,Site0,-1,0.472475809,0.187400609,0.634073555,0.385141896,0.744868035,0.736375502,0.188660802,0.841116743,-1.0,-1.0,-1.0,-1.0
118,left,1,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/1/left/coffee_0374.jpeg,coffee,annotator1,15,Site0,-1,0.731481414,0.28951556,0.871646641,0.467998535,0.188660802,0.688069777,0.10459433,0.593875777,-1.0,-1.0,-1.0,-1.0
119,left,1,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/1/left/coffee_0375.jpeg,coffee,annotator1,6,Site0,-1,0.719725686,0.253800202,0.869717129,0.430960785,0.165200391,0.68345877,0.078201369,0.56016857,-1.0,-1.0,-1.0,-1.0
120,left,1,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/1/left/coffee_0376.jpeg,coffee,annotator1,2,Site0,-1,0.710974899,0.264781666,0.853052471,0.451268717,0.1485826,0.696503775,0.064516129,0.595425691,-1.0,-1.0,-1.0,-1.0
121,left,1,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/1/left/coffee_0384.jpeg,coffee,annotator1,7,Site0,-1,0.641571185,0.318269495,0.783648756,0.501320814,0.1485826,0.701913633,0.053763441,0.626510201,-1.0,-1.0,-1.0,-1.0
122,left,1,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/1/left/coffee_0385.jpeg,coffee,annotator1,8,Site0,-1,0.663076561,0.300842061,0.805154133,0.479675645,0.1485826,0.670228393,0.078201369,0.594763353,-1.0,-1.0,-1.0,-1.0
123,left,1,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/1/left/coffee_0386.jpeg,coffee,annotator1,15,Site0,-1,0.670794226,0.30300237,0.807211639,0.477345047,0.188660802,0.662236693,0.099706745,0.584504412,-1.0,-1.0,-1.0,-1.0
124,left,1,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/1/left/doll_0377.jpeg,doll,annotator1,5,Site0,-1,0.705109797,0.27352006,0.847187368,0.45608354,0.1485826,0.696319745,0.064516129,0.61659599,-1.0,-1.0,-1.0,-1.0
125,left,1,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/1/left/doll_0378.jpeg,doll,annotator1,3,Site0,-1,0.698267177,0.280482717,0.840344749,0.463333866,0.1485826,0.726572606,0.059628543,0.616779713,-1.0,-1.0,-1.0,-1.0
126,left,1,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/1/left/doll_0379.jpeg,doll,annotator1,5,Site0,-1,0.699223349,0.275211362,0.839388577,0.459149631,0.1485826,0.723333536,0.059628543,0.615110237,-1.0,-1.0,-1.0,-1.0
127,right,1,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/1/right/IMG_0421.jpeg,doll,annotator1,15,Site0,-1,0.09115618,0.353979405,0.190368746,0.481064583,0.632453568,0.531891496,0.548387097,0.669721408,-1.0,-1.0,-1.0,-1.0
128,right,1,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/1/right/IMG_0422.jpeg,doll,annotator1,13,Site0,-1,0.117622016,0.284534397,0.259699587,0.457468076,0.866080156,0.500323305,0.744868035,0.720170822,-1.0,-1.0,-1.0,-1.0
129,right,1,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/1/right/IMG_0423.jpeg,doll,annotator1,4,Site0,-1,0.116652798,0.311511106,0.260668805,0.484412835,0.866080156,0.617451629,0.739002933,0.746309322,-1.0,-1.0,-1.0,-1.0
130,right,1,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/1/right/IMG_0424.jpeg,coffee,annotator1,9,Site0,-1,0.121485217,0.30329804,0.27147666,0.479999772,0.890518084,0.622497824,0.764418377,0.740815932,-1.0,-1.0,-1.0,-1.0
131,right,1,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/1/right/IMG_0425.jpeg,coffee,annotator1,3,Site0,-1,0.12735032,0.294525301,0.277341763,0.469752816,0.884652981,0.607452443,0.749755621,0.729293105,-1.0,-1.0,-1.0,-1.0
132,right,1,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/1/right/IMG_0426.jpeg,coffee,annotator1,8,Site0,-1,0.117622016,0.287201759,0.259699587,0.46133963,0.866080156,0.500329998,0.744868035,0.724728759,-1.0,-1.0,-1.0,-1.0
133,front,2,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/2/front/IMG_0409.jpeg,doll,annotator1,8,Site0,-1,0.506671049,0.3483011,0.618754171,0.49627368,0.82847374,0.788856305,0.184682751,0.853372434,-1.0,-1.0,-1.0,-1.0
134,front,2,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/2/front/IMG_0410.jpeg,doll,annotator1,9,Site0,-1,0.495852472,0.367714194,0.615147872,0.521826373,0.837964463,0.826979472,0.162937979,0.890518084,-1.0,-1.0,-1.0,-1.0
135,front,2,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/2/front/IMG_0411.jpeg,doll,annotator1,0,Site0,-1,0.485430519,0.36896902,0.610341798,0.528391684,0.823567219,0.826979472,0.142420182,0.890518084,-1.0,-1.0,-1.0,-1.0
136,front,2,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/2/front/IMG_0412.jpeg,coffee,annotator1,7,Site0,-1,0.487667951,0.383354468,0.615770872,0.537466647,0.825157692,0.853372434,0.140662522,0.921798631,-1.0,-1.0,-1.0,-1.0
137,front,2,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/2/front/IMG_0413.jpeg,coffee,annotator1,8,Site0,-1,0.479158394,0.385309502,0.60988263,0.539421681,0.82513465,0.853372434,0.140687987,0.921798631,-1.0,-1.0,-1.0,-1.0
138,front,2,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/2/front/IMG_0414.jpeg,coffee,annotator1,0,Site0,-1,0.4743477,0.396877768,0.60215368,0.555223894,0.817876423,0.853372434,0.144312551,0.921798631,-1.0,-1.0,-1.0,-1.0
139,left,2,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/2/left/coffee_0390.jpeg,coffee,annotator1,14,Site0,-1,0.638422099,0.320133307,0.763337432,0.478096786,0.1485826,0.643998182,0.099706745,0.560071098,-1.0,-1.0,-1.0,-1.0
140,left,2,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/2/left/coffee_0391.jpeg,coffee,annotator1,3,Site0,-1,0.631382312,0.309346515,0.760602048,0.477008815,0.109481916,0.700604022,0.070381232,0.555769583,-1.0,-1.0,-1.0,-1.0
141,left,2,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/2/left/coffee_0392.jpeg,coffee,annotator1,0,Site0,-1,0.637875692,0.317510808,0.769748942,0.486347511,0.11827957,0.702009167,0.078201369,0.558395458,-1.0,-1.0,-1.0,-1.0
142,left,2,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/2/left/doll_0388.jpeg,doll,annotator1,1,Site0,-1,0.653198918,0.281134985,0.789616331,0.4502705,0.1485826,0.660579776,0.099706745,0.527885111,-1.0,-1.0,-1.0,-1.0
143,left,2,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/2/left/doll_0389.jpeg,doll,annotator1,14,Site0,-1,0.646673346,0.288646014,0.778546596,0.453337319,0.1485826,0.60807142,0.083088954,0.526786933,-1.0,-1.0,-1.0,-1.0
144,right,2,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/2/right/coffee_0429.jpeg,coffee,annotator1,10,Site0,-1,0.11366508,0.28695552,0.263656523,0.458688795,0.866080156,0.500312476,0.716520039,0.755918067,-1.0,-1.0,-1.0,-1.0
145,right,2,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/2/right/coffee_0430.jpeg,coffee,annotator1,19,Site0,-1,0.126398325,0.29688091,0.266563552,0.471227037,0.866080156,0.500310847,0.716520039,0.768261182,-1.0,-1.0,-1.0,-1.0
146,right,2,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/2/right/coffee_0431.jpeg,coffee,annotator1,13,Site0,-1,0.132736676,0.288137067,0.271955406,0.461977609,0.866080156,0.500316311,0.716520039,0.75905833,-1.0,-1.0,-1.0,-1.0
147,right,2,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/2/right/doll_0427.jpeg,doll,annotator1,17,Site0,-1,0.137736173,0.290506404,0.266955909,0.459377343,0.866080156,0.500307268,0.69599218,0.765172391,-1.0,-1.0,-1.0,-1.0
148,right,2,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/2/right/doll_0428.jpeg,doll,annotator1,4,Site0,-1,0.140865892,0.296260722,0.265781225,0.463291606,0.866080156,0.50031227,0.709677419,0.769488755,-1.0,-1.0,-1.0,-1.0
149,front,3,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/3/front/IMG_0415.jpeg,doll,annotator1,13,Site0,-1,0.579516452,0.295943946,0.66975041,0.40719444,0.923753666,0.500459538,0.250244379,0.592367159,-1.0,-1.0,-1.0,-1.0
150,front,3,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/3/front/IMG_0416.jpeg,doll,annotator1,4,Site0,-1,0.587336589,0.288341949,0.677570547,0.398545041,0.923753666,0.545991377,0.272727273,0.575723176,-1.0,-1.0,-1.0,-1.0
151,front,3,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/3/front/IMG_0417.jpeg,doll,annotator1,8,Site0,-1,0.586410117,0.287880269,0.678497019,0.3968882,0.921798631,0.545492597,0.272727273,0.574901953,-1.0,-1.0,-1.0,-1.0
152,front,3,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/3/front/IMG_0418.jpeg,coffee,annotator1,18,Site0,-1,0.598112422,0.291111414,0.682434987,0.404849452,0.921798631,0.500451097,0.284457478,0.573528752,-1.0,-1.0,-1.0,-1.0
153,front,3,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/3/front/IMG_0419.jpeg,coffee,annotator1,17,Site0,-1,0.598679907,0.294833307,0.681867502,0.404709766,0.923753666,0.500453862,0.284457478,0.573979576,-1.0,-1.0,-1.0,-1.0
154,front,3,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/3/front/IMG_0420.jpeg,coffee,annotator1,4,Site0,-1,0.593792322,0.300461458,0.676979917,0.414012778,0.921798631,0.573408044,0.284457478,0.586918726,-1.0,-1.0,-1.0,-1.0
155,left,3,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/3/left/coffee_0397.jpeg,coffee,annotator1,-1,Site0,-1,0.56169143,0.385359231,0.667359453,0.521776644,0.202729991,0.769305963,0.196114803,0.579667644,-1.0,-1.0,-1.0,-1.0
156,left,3,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/3/left/coffee_0398.jpeg,coffee,annotator1,9,Site0,-1,0.56039844,0.390843839,0.663851771,0.533887344,0.208960466,0.788856305,0.19762652,0.579667644,-1.0,-1.0,-1.0,-1.0
157,left,3,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/3/left/coffee_0399.jpeg,coffee,annotator1,19,Site0,-1,0.569445548,0.400576363,0.669600773,0.539795093,0.218238844,0.788856305,0.202563675,0.579667644,-1.0,-1.0,-1.0,-1.0
158,left,3,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/3/left/coffee_0400.jpeg,coffee,annotator1,13,Site0,-1,0.570266319,0.390801192,0.674381655,0.530019922,0.222552219,0.769305963,0.198627654,0.579667644,-1.0,-1.0,-1.0,-1.0
159,left,3,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/3/left/doll_0393.jpeg,doll,annotator1,4,Site0,-1,0.559444269,0.379113633,0.674909426,0.522157139,0.214406259,0.769305963,0.18977926,0.565004888,-1.0,-1.0,-1.0,-1.0
160,left,3,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/3/left/doll_0395.jpeg,doll,annotator1,0,Site0,-1,0.548445512,0.388846158,0.668769478,0.528064888,0.193781757,0.782013685,0.186724231,0.579667644,-1.0,-1.0,-1.0,-1.0
161,left,3,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/3/left/doll_0396.jpeg,doll,annotator1,13,Site0,-1,0.557010779,0.382003538,0.665264939,0.521222268,0.21152303,0.769305963,0.186647408,0.573802542,-1.0,-1.0,-1.0,-1.0
162,right,3,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/3/right/IMG_0432.jpeg,doll,annotator1,16,Site0,-1,0.380792292,0.307157863,0.475766806,0.443575275,0.804347405,0.500488759,0.704756313,0.721407625,-1.0,-1.0,-1.0,-1.0
163,right,3,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/3/right/IMG_0433.jpeg,doll,annotator1,3,Site0,-1,0.372439825,0.307157863,0.473695223,0.443575275,0.799849017,0.500488759,0.703026681,0.721407625,-1.0,-1.0,-1.0,-1.0
164,right,3,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/3/right/IMG_0434.jpeg,doll,annotator1,18,Site0,-1,0.363921684,0.312599824,0.469261565,0.451818553,0.801553357,0.500488759,0.704180683,0.72629521,-1.0,-1.0,-1.0,-1.0
165,right,3,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/3/right/IMG_0435.jpeg,coffee,annotator1,7,Site0,-1,0.344030208,0.290643117,0.451380672,0.460090021,0.795066258,0.500488759,0.685016515,0.744868035,-1.0,-1.0,-1.0,-1.0
166,right,3,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/3/right/IMG_0436.jpeg,coffee,annotator1,10,Site0,-1,0.351376354,0.288688083,0.457298726,0.458134987,0.795113149,0.500488759,0.685045917,0.744868035,-1.0,-1.0,-1.0,-1.0
167,right,3,2,doll+coffee,Y,./stimuli/A_cropped/doll_coffee_Y/3/right/IMG_0437.jpeg,coffee,annotator1,13,Site0,-1,0.337747342,0.31064479,0.450798743,0.449863519,0.794340903,0.500488759,0.663195269,0.721407625,-1.0,-1.0,-1.0,-1.0
168,front,1,4,doll+coffee+remote+soccer,X,./stimuli/A_cropped/doll_coffee_remote_soccer_X/1/front/IMG_1270.jpeg,doll,annotator2,11,Site0,-1,0.440155794,0.234630106,0.590147237,0.423047049,0.8,0.810626286,0.542521994,0.832082418,0.335288368,0.889623865,0.1485826,0.749183724
169,front,1,4,doll+coffee+remote+soccer,X,./stimuli/A_cropped/doll_coffee_remote_soccer_X/1/front/IMG_1271.jpeg,doll,annotator2,16,Site0,-1,0.461708037,0.229220214,0.603785609,0.412630142,0.8,0.796287433,0.542521994,0.816753127,0.359726295,0.871638397,0.165200391,0.733029834
170,front,1,4,doll+coffee+remote+soccer,X,./stimuli/A_cropped/doll_coffee_remote_soccer_X/1/front/IMG_1272.jpeg,coffee,annotator2,1,Site0,-1,0.443088345,0.197996971,0.593079788,0.393453861,0.8,0.773755735,0.542521994,0.794136872,0.359726295,0.870102931,0.1485826,0.709833076
171,front,1,4,doll+coffee+remote+soccer,X,./stimuli/A_cropped/doll_coffee_remote_soccer_X/1/front/IMG_1273.jpeg,coffee,annotator2,12,Site0,-1,0.425493037,0.175302542,0.57548448,0.377986346,0.832844575,0.764664326,0.500488759,0.805973095,0.335288368,0.859770563,0.109481916,0.712788197
172,front,1,4,doll+coffee+remote+soccer,X,./stimuli/A_cropped/doll_coffee_remote_soccer_X/1/front/IMG_1274.jpeg,remote,annotator2,1,Site0,-1,0.429449973,0.186025068,0.571527544,0.3847391,0.832844575,0.758328286,0.548387097,0.777560848,0.359726295,0.849245855,0.1485826,0.698007975
173,front,1,4,doll+coffee+remote+soccer,X,./stimuli/A_cropped/doll_coffee_remote_soccer_X/1/front/IMG_1275.jpeg,remote,annotator2,6,Site0,-1,0.419627934,0.168618274,0.569619377,0.368339442,0.8,0.759637562,0.500488759,0.779846238,0.335288368,0.829049973,0.11827957,0.694618342
174,front,1,4,doll+coffee+remote+soccer,X,./stimuli/A_cropped/doll_coffee_remote_soccer_X/1/front/IMG_1276.jpeg,soccer,annotator2,6,Site0,-1,0.436292593,0.196939236,0.578370164,0.386116906,0.8,0.764961097,0.548387097,0.785584126,0.359726295,0.83579672,0.1485826,0.703092008
175,front,1,4,doll+coffee+remote+soccer,X,./stimuli/A_cropped/doll_coffee_remote_soccer_X/1/front/IMG_1277.jpeg,soccer,annotator2,19,Site0,-1,0.409852763,0.187277841,0.559844206,0.380329421,0.853372434,0.766747503,0.542521994,0.802855456,0.335288368,0.83806071,0.11827957,0.704461284
176,left,1,4,doll+coffee+remote+soccer,X,./stimuli/A_cropped/doll_coffee_remote_soccer_X/1/left/IMG_1262.jpeg,doll,annotator2,10,Site0,-1,0.693379592,0.276862507,0.835457163,0.465937552,0.250244379,0.764817361,0.188660802,0.657277316,0.105571848,0.604403461,0.234604106,0.500448084
177,left,1,4,doll+coffee+remote+soccer,X,./stimuli/A_cropped/doll_coffee_remote_soccer_X/1/left/IMG_1263.jpeg,doll,annotator2,13,Site0,-1,0.701097257,0.294970232,0.837514669,0.494005354,0.250244379,0.778884962,0.203323558,0.675561805,0.109481916,0.633532046,0.250244379,0.538089469
178,left,1,4,doll+coffee+remote+soccer,X,./stimuli/A_cropped/doll_coffee_remote_soccer_X/1/left/IMG_1264.jpeg,coffee,annotator2,13,Site0,-1,0.654062372,0.262711099,0.778977706,0.448501801,0.250244379,0.728784419,0.188660802,0.63587704,0.109481916,0.59019758,0.250244379,0.500387114
179,left,1,4,doll+coffee+remote+soccer,X,./stimuli/A_cropped/doll_coffee_remote_soccer_X/1/left/IMG_1265.jpeg,coffee,annotator2,0,Site0,-1,0.676290646,0.278840757,0.766524603,0.480261919,0.250244379,0.785803271,0.188660802,0.675846653,0.10459433,0.623806116,0.250244379,0.500419682
180,left,1,4,doll+coffee+remote+soccer,X,./stimuli/A_cropped/doll_coffee_remote_soccer_X/1/left/IMG_1266.jpeg,remote,annotator2,19,Site0,-1,0.671801342,0.276587312,0.771013908,0.456593709,0.265884653,0.748722424,0.203323558,0.647718394,0.109481916,0.614050384,0.250244379,0.50042085
181,left,1,4,doll+coffee+remote+soccer,X,./stimuli/A_cropped/doll_coffee_remote_soccer_X/1/left/IMG_1267.jpeg,remote,annotator2,4,Site0,-1,0.676290646,0.268553802,0.766524603,0.46186173,0.250244379,0.751300349,0.211143695,0.651800718,0.109481916,0.615232478,0.250244379,0.500425212
182,left,1,4,doll+coffee+remote+soccer,X,./stimuli/A_cropped/doll_coffee_remote_soccer_X/1/left/IMG_1268.jpeg,soccer,annotator2,18,Site0,-1,0.693885954,0.283365502,0.784119911,0.455796232,0.284457478,0.743147343,0.250244379,0.646875806,0.1485826,0.611493959,0.284457478,0.500411417
183,left,1,4,doll+coffee+remote+soccer,X,./stimuli/A_cropped/doll_coffee_remote_soccer_X/1/left/IMG_1269.jpeg,soccer,annotator2,7,Site0,-1,0.665466576,0.275693468,0.742158058,0.454230771,0.250244379,0.75175832,0.211143695,0.652077361,0.1485826,0.599254972,0.250244379,0.500425987
184,right,1,4,doll+coffee+remote+soccer,X,./stimuli/A_cropped/doll_coffee_remote_soccer_X/1/right/IMG_1278.jpeg,doll,annotator2,5,Site0,-1,0.208304301,0.310197181,0.323465005,0.47039846,0.788856305,0.54701522,0.827956989,0.64563251,0.88856305,0.710612895,0.769305963,0.760303778
185,right,1,4,doll+coffee+remote+soccer,X,./stimuli/A_cropped/doll_coffee_remote_soccer_X/1/right/IMG_1279.jpeg,doll,annotator2,9,Site0,-1,0.203211826,0.318348634,0.320737344,0.464513875,0.769305963,0.537450543,0.810361681,0.632779198,0.866080156,0.70843686,0.744868035,0.740969655
186,right,1,4,doll+coffee+remote+soccer,X,./stimuli/A_cropped/doll_coffee_remote_soccer_X/1/right/IMG_1280.jpeg,coffee,annotator2,9,Site0,-1,0.208304301,0.305055332,0.323465005,0.46959654,0.788856305,0.538866663,0.827956989,0.637799988,0.890518084,0.7163185,0.769305963,0.732022202
187,right,1,4,doll+coffee+remote+soccer,X,./stimuli/A_cropped/doll_coffee_remote_soccer_X/1/right/IMG_1281.jpeg,coffee,annotator2,0,Site0,-1,0.156496701,0.283565075,0.31271151,0.48432572,0.788856305,0.557825116,0.827956989,0.654065518,0.866080156,0.730896091,0.749755621,0.775376949
188,right,1,4,doll+coffee+remote+soccer,X,./stimuli/A_cropped/doll_coffee_remote_soccer_X/1/right/IMG_1282.jpeg,remote,annotator2,17,Site0,-1,0.159608384,0.295100515,0.309599827,0.48516112,0.788856305,0.547086792,0.811339198,0.645854211,0.866080156,0.726246295,0.744868035,0.760700046
189,right,1,4,doll+coffee+remote+soccer,X,./stimuli/A_cropped/doll_coffee_remote_soccer_X/1/right/IMG_1283.jpeg,remote,annotator2,4,Site0,-1,0.206790648,0.344322426,0.338663898,0.503768876,0.811339198,0.564147973,0.832844575,0.657811885,0.890518084,0.727075954,0.769305963,0.768004723
190,right,1,4,doll+coffee+remote+soccer,X,./stimuli/A_cropped/doll_coffee_remote_soccer_X/1/right/IMG_1284.jpeg,soccer,annotator2,4,Site0,-1,0.149895164,0.285905753,0.31149291,0.491001154,0.769305963,0.555578941,0.810361681,0.648080956,0.866080156,0.724259085,0.744868035,0.764680133
191,right,1,4,doll+coffee+remote+soccer,X,./stimuli/A_cropped/doll_coffee_remote_soccer_X/1/right/IMG_1285.jpeg,soccer,annotator2,10,Site0,-1,0.210269606,0.291005921,0.335184939,0.488390177,0.788856305,0.547272265,0.832844575,0.646428723,0.900293255,0.721756885,0.769305963,0.76172693
